Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Daniel,2023-10-03 01:31:50,00:04:03,,The Disastrous Life of Saiki K.: Reawakened: Season 1: Build The Most Powerful Deck! (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:19:07,Not latest view,CA (Canada)
Daniel,2023-10-03 01:30:12,00:00:04,,The SpongeBob Movie: Sponge Out of Water_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:04,00:00:04,CA (Canada)
Daniel,2023-10-03 01:29:59,00:00:06,,Zom 100: Bucket List of the Dead (anime): Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:06,00:00:06,CA (Canada)
Daniel,2023-10-03 01:29:18,00:00:32,,The Croods,,Android DefaultWidevineL3Phone Android Phone,00:00:32,Not latest view,CA (Canada)
Daniel,2023-10-03 01:28:10,00:00:56,,NoGlobalVideo-CannotLocalize-81097837-en,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:56,Not latest view,CA (Canada)
Daniel,2023-10-03 01:27:20,00:00:28,,NoGlobalVideo-CannotLocalize-81097837-en,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:28,Not latest view,CA (Canada)
Daniel,2023-10-02 21:23:49,00:11:07,,Disenchantment: Part 5: Heads or Tails (Episode 1),,Edge OSS - Windows (Cadmium),00:19:47,Not latest view,CA (Canada)
Daniel,2023-10-02 21:14:28,00:09:14,,Disenchantment: Part 4: Bean Falls Apart (Episode 10),,Edge OSS - Windows (Cadmium),00:29:18,Not latest view,CA (Canada)
Daniel,2023-10-02 21:14:05,00:00:20,,Disenchantment: Part 5: Goodbye Bean (Episode 10),,Edge OSS - Windows (Cadmium),00:04:12,Not latest view,CA (Canada)
Daniel,2023-10-02 21:11:26,00:02:34,,Disenchantment: Part 5: Heads or Tails (Episode 1),,Edge OSS - Windows (Cadmium),00:02:53,Not latest view,CA (Canada)
Daniel,2023-10-02 21:10:55,00:00:22,,Disenchantment: Part 5: Goodbye Bean (Episode 10),,Edge OSS - Windows (Cadmium),00:33:42,Not latest view,CA (Canada)
Daniel,2023-10-02 21:10:37,00:00:05,Autoplayed: user action: None; ,The Loud House: Season 1_hook_05_16x9,HOOK,Edge OSS - Windows (Cadmium),00:00:05,Not latest view,CA (Canada)
Daniel,2023-10-02 18:13:55,00:02:36,,Disenchantment: Part 5: Goodbye Bean (Episode 10),,Android DefaultWidevineL3Phone Android Phone,00:03:53,Not latest view,CA (Canada)
Daniel,2023-10-02 17:52:07,00:19:09,,Disenchantment: Part 5: Darkness Falls (Episode 9),,Android DefaultWidevineL3Phone Android Phone,00:26:07,Not latest view,CA (Canada)
Daniel,2023-10-02 17:04:56,00:00:03,,The Disastrous Life of Saiki K.: Season 3: Episode 1,,Android DefaultWidevineL3Phone Android Phone,00:21:21,00:21:21,CA (Canada)
Daniel,2023-10-02 02:20:21,00:01:15,,Black Mirror: Season 6: Joan Is Awful (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:40:19,00:40:19,CA (Canada)
Daniel,2023-10-02 00:04:19,00:27:26,,Black Mirror: Season 6: Loch Henry (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:54:28,00:54:28,CA (Canada)
Daniel,2023-10-02 00:03:38,00:00:06,,BNA: Season 1_CLIP_MUSIC_NON3,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:06,00:00:06,CA (Canada)
Daniel,2023-10-01 23:53:40,00:09:38,,Chilling Adventures of Sabrina: Part 1: Chapter One: October Country (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:09:44,Not latest view,CA (Canada)
Daniel,2023-10-01 23:12:35,00:40:32,,Kung Fu Panda,,Android DefaultWidevineL3Phone Android Phone,01:23:52,Not latest view,CA (Canada)
Daniel,2023-10-01 23:10:42,00:00:05,,Season 1 Main Character Intro Clip: Uncle from Another World,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:05,00:00:05,CA (Canada)
Daniel,2023-10-01 23:09:16,00:00:57,,The Seven Deadly Sins the Movie: Prisoners of the Sky,,Android DefaultWidevineL3Phone Android Phone,00:00:57,Not latest view,CA (Canada)
Daniel,2023-10-01 23:08:51,00:00:17,,Charlie and the Chocolate Factory,,Android DefaultWidevineL3Phone Android Phone,01:17:22,Not latest view,CA (Canada)
Daniel,2023-10-01 23:06:10,00:00:50,,Kakegurui: Season 2_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:50,00:00:50,CA (Canada)
Daniel,2023-10-01 21:54:09,00:44:17,,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc: A Connected Bond: Daybreak and First Light (Episode 11),,Android DefaultWidevineL3Phone Android Phone,00:47:43,00:47:43,CA (Canada)
Daniel,2023-10-01 21:52:08,00:01:58,,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc: Love Hashira Mitsuri Kanroji (Episode 10),,Android DefaultWidevineL3Phone Android Phone,00:20:17,00:20:17,CA (Canada)
Daniel,2023-10-01 21:51:01,00:01:05,,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc: Mist Hashira Muichiro Tokito (Episode 9),,Android DefaultWidevineL3Phone Android Phone,00:19:47,00:19:47,CA (Canada)
Daniel,2023-10-01 21:49:38,00:01:20,,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc: Mist Hashira Muichiro Tokito (Episode 9),,Android DefaultWidevineL3Phone Android Phone,00:15:21,Not latest view,CA (Canada)
Daniel,2023-10-01 21:31:56,00:08:21,,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc: The Mu in Muichiro (Episode 8),,Android DefaultWidevineL3Phone Android Phone,00:24:01,00:24:01,CA (Canada)
Daniel,2023-10-01 21:04:51,00:02:07,,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc: The Mu in Muichiro (Episode 8),,Android DefaultWidevineL3Phone Android Phone,00:12:15,Not latest view,CA (Canada)
Daniel,2023-10-01 20:55:29,00:09:13,,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc: Awful Villain (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:21:37,00:21:37,CA (Canada)
Daniel,2023-10-01 20:48:14,00:07:10,,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc: Aren't You Going to Become a Hashira? (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:21:24,00:21:24,CA (Canada)
Daniel,2023-10-01 20:41:50,00:06:15,,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc: Bright Red Sword (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:21:25,00:21:25,CA (Canada)
Daniel,2023-10-01 20:38:53,00:02:51,,"Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc: Thank You, Tokito (Episode 4)",,Android DefaultWidevineL3Phone Android Phone,00:20:39,00:20:39,CA (Canada)
Daniel,2023-10-01 20:36:58,00:01:50,,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc: A Sword from Over 300 Years Ago (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:19:50,00:19:50,CA (Canada)
Daniel,2023-10-01 20:33:47,00:03:04,,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc: Yoriichi Type Zero (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:21:24,00:21:24,CA (Canada)
Daniel,2023-10-01 20:28:57,00:04:44,,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc: Someone's Dream (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:46:03,00:46:03,CA (Canada)
Daniel,2023-10-01 20:19:43,00:09:07,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: No Matter How Many Lives (Episode 11),,Android DefaultWidevineL3Phone Android Phone,00:29:45,00:29:45,CA (Canada)
Daniel,2023-10-01 20:00:46,00:03:27,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: No Matter How Many Lives (Episode 11),,Android DefaultWidevineL3Phone Android Phone,00:08:10,Not latest view,CA (Canada)
Daniel,2023-10-01 19:55:09,00:05:26,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: Never Give Up (Episode 10),,Android DefaultWidevineL3Phone Android Phone,00:21:15,00:21:15,CA (Canada)
Daniel,2023-10-01 19:53:06,00:01:59,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: Defeating an Upper Rank Demon (Episode 9),,Android DefaultWidevineL3Phone Android Phone,00:07:38,00:07:38,CA (Canada)
Daniel,2023-10-01 19:52:47,00:00:17,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: Gathering (Episode 8),,Android DefaultWidevineL3Phone Android Phone,00:20:57,00:20:57,CA (Canada)
Daniel,2023-10-01 19:45:31,00:07:09,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: Transformation (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:21:24,00:21:24,CA (Canada)
Daniel,2023-10-01 19:44:47,00:00:41,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: Layered Memories (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:20:25,00:20:25,CA (Canada)
Daniel,2023-10-01 19:44:44,00:00:01,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: Things Are Gonna Get Real Flashy!! (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:18:48,00:18:48,CA (Canada)
Daniel,2023-10-01 19:44:42,00:00:01,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: Tonight (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:21:18,00:21:18,CA (Canada)
Daniel,2023-10-01 19:44:34,00:00:07,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: What Are You? (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:15:21,00:15:21,CA (Canada)
Daniel,2023-10-01 19:43:59,00:00:31,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: Layered Memories (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:06:39,Not latest view,CA (Canada)
Daniel,2023-10-01 19:42:19,00:01:36,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: Things Are Gonna Get Real Flashy!! (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:18:48,Not latest view,CA (Canada)
Daniel,2023-10-01 19:42:05,00:00:11,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: Tonight (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:21:17,Not latest view,CA (Canada)
Daniel,2023-10-01 19:37:00,00:05:00,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: What Are You? (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:20:41,Not latest view,CA (Canada)
Daniel,2023-10-01 19:33:23,00:03:29,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: What Are You? (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:10:21,Not latest view,CA (Canada)
Daniel,2023-10-01 19:32:38,00:00:42,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: Infiltrating the Entertainment District (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:21:31,00:21:31,CA (Canada)
Daniel,2023-10-01 19:27:07,00:05:26,,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc: Sound Hashira Tengen Uzui (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:41:01,00:41:01,CA (Canada)
Daniel,2023-10-01 19:20:36,00:06:25,,Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc: Set Your Heart Ablaze (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:24:51,00:24:51,CA (Canada)
Daniel,2023-10-01 19:13:22,00:07:06,,Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc: Akaza (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:21:27,00:21:27,CA (Canada)
Daniel,2023-10-01 19:09:14,00:04:00,,Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc: Move Forward! (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:18:25,00:18:25,CA (Canada)
Daniel,2023-10-01 19:04:12,00:04:58,,Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc: Insult (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:21:22,00:21:22,CA (Canada)
Daniel,2023-10-01 19:01:07,00:03:01,,Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc: Should Have Been (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:22:59,00:22:59,CA (Canada)
Daniel,2023-10-01 18:55:45,00:05:16,,Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc: Deep Slumber (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:20:43,00:20:43,CA (Canada)
Daniel,2023-10-01 18:48:06,00:07:37,,Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc: Flame Hashira Kyojuro Rengoku (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:21:56,00:21:56,CA (Canada)
Daniel,2023-10-01 18:37:04,00:10:51,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: New Mission (Episode 26)",,Android DefaultWidevineL3Phone Android Phone,00:20:32,00:20:32,CA (Canada)
Daniel,2023-10-01 18:34:02,00:02:58,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Tsuguko, Kanao Tsuyuri (Episode 25)",,Android DefaultWidevineL3Phone Android Phone,00:21:30,00:21:30,CA (Canada)
Daniel,2023-10-01 18:33:34,00:00:25,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Rehabilitation Training (Episode 24)",,Android DefaultWidevineL3Phone Android Phone,00:21:39,00:21:39,CA (Canada)
Daniel,2023-10-01 18:29:52,00:03:37,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Hashira Meeting (Episode 23)",,Android DefaultWidevineL3Phone Android Phone,00:21:39,00:21:39,CA (Canada)
Daniel,2023-10-01 18:20:21,00:09:26,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Master of the Mansion (Episode 22)",,Android DefaultWidevineL3Phone Android Phone,00:21:25,00:21:25,CA (Canada)
Daniel,2023-10-01 18:14:11,00:06:06,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Against Corps Rules (Episode 21)",,Android DefaultWidevineL3Phone Android Phone,00:22:10,00:22:10,CA (Canada)
Daniel,2023-10-01 18:08:57,00:05:10,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Against Corps Rules (Episode 21)",,Android DefaultWidevineL3Phone Android Phone,00:09:21,Not latest view,CA (Canada)
Daniel,2023-10-01 17:55:26,00:13:29,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Pretend Family (Episode 20)",,Android DefaultWidevineL3Phone Android Phone,00:21:26,00:21:26,CA (Canada)
Daniel,2023-10-01 17:46:44,00:07:41,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Hinokami (Episode 19)",,Android DefaultWidevineL3Phone Android Phone,00:21:28,00:21:28,CA (Canada)
Daniel,2023-10-01 17:35:21,00:10:05,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: A Forged Bond (Episode 18)",,Android DefaultWidevineL3Phone Android Phone,00:21:27,00:21:27,CA (Canada)
Daniel,2023-10-01 17:34:20,00:00:58,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: A Forged Bond (Episode 18)",,Android DefaultWidevineL3Phone Android Phone,00:00:52,Not latest view,CA (Canada)
Daniel,2023-10-01 17:10:56,00:11:24,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: You Must Master a Single Thing (Episode 17)",,DefaultWidevineAndroidPhone,00:21:17,00:21:17,CA (Canada)
Daniel,2023-10-01 17:01:04,00:09:48,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Letting Someone Else Go First (Episode 16)",,DefaultWidevineAndroidPhone,00:21:06,00:21:06,CA (Canada)
Daniel,2023-10-01 16:50:53,00:10:07,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Mount Natagumo (Episode 15)",,DefaultWidevineAndroidPhone,00:21:27,00:21:27,CA (Canada)
Daniel,2023-10-01 16:28:55,00:13:40,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: The House with the Wisteria Family Crest (Episode 14)",,DefaultWidevineAndroidPhone,00:23:08,00:23:08,CA (Canada)
Daniel,2023-10-01 16:18:19,00:09:40,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Something More Important Than Life (Episode 13)",,DefaultWidevineAndroidPhone,00:22:33,00:22:33,CA (Canada)
Daniel,2023-10-01 15:57:49,00:18:47,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: The Boar Bares Its Fangs, Zenitsu Sleeps (Episode 12)",,DefaultWidevineAndroidPhone,00:21:29,00:21:29,CA (Canada)
Daniel,2023-10-01 15:42:20,00:03:57,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Tsuzumi Mansion (Episode 11)",,DefaultWidevineAndroidPhone,00:23:37,00:23:37,CA (Canada)
Daniel,2023-10-01 15:26:07,00:09:26,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Tsuzumi Mansion (Episode 11)",,DefaultWidevineAndroidPhone,00:15:15,Not latest view,CA (Canada)
Daniel,2023-10-01 07:57:18,00:16:57,,Pitch Perfect 2,,DefaultWidevineAndroidPhone,00:51:52,Not latest view,CA (Canada)
Daniel,2023-10-01 07:29:47,00:26:58,,Sing,,DefaultWidevineAndroidPhone,01:38:22,Not latest view,CA (Canada)
Daniel,2023-10-01 07:29:17,00:00:08,,The Pursuit of Happyness_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:08,00:00:08,CA (Canada)
Daniel,2023-10-01 07:28:24,00:00:04,,Back Street Girls: Season 1 (Trailer),TRAILER,DefaultWidevineAndroidPhone,00:00:04,00:00:04,CA (Canada)
Daniel,2023-10-01 07:28:13,00:00:08,,Violet Evergarden: Special: Extra Episode_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:08,00:00:08,CA (Canada)
Daniel,2023-10-01 07:08:20,00:19:06,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Together Forever (Episode 10)",,DefaultWidevineAndroidPhone,00:21:19,00:21:19,CA (Canada)
Daniel,2023-10-01 02:17:04,00:14:47,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Temari Demon and Arrow Demon (Episode 9)",,Edge OSS - Windows (Cadmium),00:21:14,00:21:14,CA (Canada)
Daniel,2023-10-01 02:04:02,00:10:26,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: The Smell of Enchanting Blood (Episode 8)",,Edge OSS - Windows (Cadmium),00:21:31,00:21:31,CA (Canada)
Daniel,2023-09-30 23:47:58,00:07:36,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: The Smell of Enchanting Blood (Episode 8)",,Android DefaultWidevineL3Phone Android Phone,00:12:10,Not latest view,CA (Canada)
Daniel,2023-09-30 23:39:28,00:07:44,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Muzan Kibutsuji (Episode 7)",,Android DefaultWidevineL3Phone Android Phone,00:21:24,00:21:24,CA (Canada)
Daniel,2023-09-30 23:38:56,00:00:29,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: The Smell of Enchanting Blood (Episode 8)",,Android DefaultWidevineL3Phone Android Phone,00:00:22,Not latest view,CA (Canada)
Daniel,2023-09-30 23:24:44,00:07:46,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Muzan Kibutsuji (Episode 7)",,Android DefaultWidevineL3Phone Android Phone,00:15:52,Not latest view,CA (Canada)
Daniel,2023-09-30 23:12:33,00:12:07,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Swordsman Accompanying a Demon (Episode 6)",,Android DefaultWidevineL3Phone Android Phone,00:21:25,00:21:25,CA (Canada)
Daniel,2023-09-30 22:31:36,00:12:42,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: My Own Steel (Episode 5)",,Android DefaultWidevineL3Phone Android Phone,00:21:24,00:21:24,CA (Canada)
Daniel,2023-09-30 22:20:43,00:10:48,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Final Selection (Episode 4)",,Android DefaultWidevineL3Phone Android Phone,00:21:27,00:21:27,CA (Canada)
Daniel,2023-09-30 22:08:19,00:12:21,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Sabito and Makomo (Episode 3)",,Android DefaultWidevineL3Phone Android Phone,00:21:29,00:21:29,CA (Canada)
Daniel,2023-09-30 21:55:51,00:12:26,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Trainer Sakonji Urokodaki (Episode 2)",,Android DefaultWidevineL3Phone Android Phone,00:21:29,00:21:29,CA (Canada)
Daniel,2023-09-30 21:43:30,00:09:00,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Cruelty (Episode 1)",,Android DefaultWidevineL3Phone Android Phone,00:21:19,00:21:19,CA (Canada)
Daniel,2023-09-30 21:43:04,00:00:23,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Cruelty (Episode 1)",,Android DefaultWidevineL3Phone Android Phone,00:09:30,Not latest view,CA (Canada)
Daniel,2023-09-30 21:33:11,00:05:56,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Cruelty (Episode 1)",,Android DefaultWidevineL3Phone Android Phone,00:08:58,Not latest view,CA (Canada)
Daniel,2023-09-30 21:30:48,00:00:51,,Pitch Perfect 3,,Android DefaultWidevineL3Phone Android Phone,01:06:33,Not latest view,CA (Canada)
Daniel,2023-09-30 21:21:10,00:02:27,,Pitch Perfect 3,,Android DefaultWidevineL3Phone Android Phone,00:25:47,Not latest view,CA (Canada)
Daniel,2023-09-30 21:16:57,00:00:52,,"The Disastrous Life of Saiki K.: Reawakened: Season 1: Three Men, A Little Girl, A Police Officer and A Dog (Episode 1)",,Android DefaultWidevineL3Phone Android Phone,00:00:53,00:00:53,CA (Canada)
Daniel,2023-09-30 21:14:31,00:02:24,,Pitch Perfect 3,,Android DefaultWidevineL3Phone Android Phone,01:32:13,Not latest view,CA (Canada)
Daniel,2023-09-30 21:14:16,00:00:04,,Dark Shadows_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:03,00:00:03,CA (Canada)
Daniel,2023-09-30 20:19:50,00:52:37,,Step Brothers,,DefaultWidevineAndroidPhone,01:25:43,Not latest view,CA (Canada)
Daniel,2023-09-30 20:04:11,00:04:42,,Step Brothers,,Android DefaultWidevineL3Phone Android Phone,00:32:53,Not latest view,CA (Canada)
Daniel,2023-09-30 19:35:31,00:27:23,,Step Brothers,,DefaultWidevineAndroidPhone,00:28:14,Not latest view,CA (Canada)
Daniel,2023-09-30 19:34:11,00:00:07,,Back Street Girls: Season 1 (Trailer),TRAILER,DefaultWidevineAndroidPhone,00:00:05,Not latest view,CA (Canada)
Daniel,2023-09-30 18:09:41,00:13:30,,The Seven Deadly Sins: Season 1: What I Can Do For You (Episode 22),,DefaultWidevineAndroidPhone,00:24:31,Not latest view,CA (Canada)
Daniel,2023-09-30 18:05:58,00:03:32,,Pitch Perfect 3,,DefaultWidevineAndroidPhone,00:43:39,Not latest view,CA (Canada)
Daniel,2023-09-30 16:22:20,00:03:14,,Victorious: Season 2: Prom Wrecker (Episode 5),,DefaultWidevineAndroidPhone,00:23:35,Not latest view,CA (Canada)
Daniel,2023-09-30 16:02:44,00:13:54,,The Disastrous Life of Saiki K.: Reawakened: Season 1: Reawakening Saiki Kusuo (Episode 6),,DefaultWidevineAndroidPhone,00:20:47,00:20:47,CA (Canada)
Daniel,2023-09-30 16:02:27,00:00:06,,"The Disastrous Life of Saiki K.: Reawakened: Season 1: Three Men, A Little Girl, A Police Officer and A Dog (Episode 1)",,DefaultWidevineAndroidPhone,00:18:16,Not latest view,CA (Canada)
Daniel,2023-09-30 15:44:43,00:08:18,,Devilman Crybaby: Limited Series: Crybaby (Episode 10),,DefaultWidevineAndroidPhone,00:22:53,00:22:53,CA (Canada)
Daniel,2023-09-30 15:43:52,00:00:01,,Devilman Crybaby: Limited Series: Crybaby (Episode 10),,DefaultWidevineAndroidPhone,00:00:01,Not latest view,CA (Canada)
Daniel,2023-09-30 15:38:46,00:04:51,,Devilman Crybaby: Limited Series: I Need You (Episode 1),,DefaultWidevineAndroidPhone,00:04:36,00:04:36,CA (Canada)
Daniel,2023-09-30 15:38:21,00:00:21,,Devilman Crybaby (Trailer),TRAILER,DefaultWidevineAndroidPhone,00:00:21,Not latest view,CA (Canada)
Daniel,2023-09-30 15:38:12,00:00:04,,Great Pretender: Season 2_CLIP_MUSIC_NON2,HOOK,DefaultWidevineAndroidPhone,00:00:04,00:00:04,CA (Canada)
Daniel,2023-09-30 15:37:37,00:00:07,,Season 1 Genre Specific Moment Clip: Kotaro Lives Alone,HOOK,DefaultWidevineAndroidPhone,00:00:06,00:00:06,CA (Canada)
Daniel,2023-09-30 15:37:14,00:00:11,,Season 1 Genre Specific Moment Clip: Romantic Killer,HOOK,DefaultWidevineAndroidPhone,00:00:11,Not latest view,CA (Canada)
Daniel,2023-09-30 15:36:15,00:00:42,,"The Disastrous Life of Saiki K.: Reawakened: Season 1: Three Men, A Little Girl, A Police Officer and A Dog (Episode 1)",,DefaultWidevineAndroidPhone,00:18:13,Not latest view,CA (Canada)
Daniel,2023-09-29 20:52:47,00:23:43,,"The Disastrous Life of Saiki K.: Reawakened: Season 1: Three Men, A Little Girl, A Police Officer and A Dog (Episode 1)",,Android DefaultWidevineL3Phone Android Phone,00:22:29,Not latest view,CA (Canada)
Daniel,2023-09-29 16:18:02,00:08:28,,Superstore: Season 3: Brett's Dead (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:08:28,Not latest view,CA (Canada)
Daniel,2023-09-29 16:01:32,00:15:30,,Superstore: Season 3: Grand Re-Opening (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:21:25,Not latest view,CA (Canada)
Daniel,2023-09-29 15:16:17,00:03:05,,Pitch Perfect 3,,Android DefaultWidevineL3Phone Android Phone,00:40:09,Not latest view,CA (Canada)
Daniel,2023-09-29 13:50:46,01:01:53,,The Lego Movie,,Android DefaultWidevineL3Phone Android Phone,01:40:31,Not latest view,CA (Canada)
Daniel,2023-09-29 13:49:48,00:00:06,,H2O: Just Add Water: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:05,00:00:05,CA (Canada)
