Profile Name,Sent Utc Ts,Message Name,Channel,Country Iso Code,Account Locale,Email Locale,Title Name,Email Domain Name,Link Url,Click Utc Ts,Device Model,Click Cnt
Ana,2023-10-12 23:44:35,Multichannel Launch,NOTIFICATIONS,CA,,,LEGO Ninjago: Dragons Rising,GMAIL.COM,,,--,0
Ana,2023-10-11 21:20:16,Multichannel Coming Soon,PUSH,CA,en-CA,en,The Fall of the House of Usher,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-10-11 21:20:14,Multichannel Coming Soon,NOTIFICATIONS,CA,,,The Fall of the House of Usher,GMAIL.COM,,,--,0
Ana,2023-10-01 20:11:31,Multichannel Continue Watching,PUSH,CA,en-CA,en,You Are So Not Invited to My Bat Mitzvah,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-10-01 20:11:30,Multichannel Continue Watching,NOTIFICATIONS,CA,,,You Are So Not Invited to My Bat Mitzvah,GMAIL.COM,,,--,0
Ana,2023-09-27 21:36:25,Multichannel Prepromote,PUSH,CA,en-CA,en,Nowhere,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-09-27 21:36:24,Multichannel Prepromote,NOTIFICATIONS,CA,,,Nowhere,GMAIL.COM,,,--,0
Ana,2023-09-26 20:03:13,Multichannel Coming Soon,PUSH,CA,en-CA,en,The 355,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-09-26 20:03:03,Multichannel Coming Soon,NOTIFICATIONS,CA,,,The 355,GMAIL.COM,,,--,0
Ana,2023-09-22 19:28:18,Multichannel Continue Watching,PUSH,CA,en-CA,en,The Witcher,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-09-22 19:27:47,Multichannel Continue Watching,NOTIFICATIONS,CA,,,The Witcher,GMAIL.COM,,,--,0
Ana,2023-09-20 21:51:12,Multichannel Launch,PUSH,CA,en-CA,en,Thursday's Widows,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-09-20 21:51:11,Multichannel Launch,NOTIFICATIONS,CA,,,Thursday's Widows,GMAIL.COM,,,--,0
Ana,2023-09-17 21:16:25,Multichannel Launch,PUSH,CA,en-CA,en,Insomnia,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-09-17 21:16:11,Multichannel Launch,NOTIFICATIONS,CA,,,Insomnia,GMAIL.COM,,,--,0
Ana,2023-09-14 22:51:33,Multichannel Prepromote,PUSH,CA,en-CA,en,Chhota Bheem Adventure of Persia,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-09-14 22:51:31,Multichannel Prepromote,NOTIFICATIONS,CA,,,Chhota Bheem Adventure of Persia,GMAIL.COM,,,--,0
Ana,2023-09-10 21:25:15,Multichannel Thumbs,PUSH,CA,en-CA,en,You Are So Not Invited to My Bat Mitzvah,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-09-10 21:25:13,Multichannel Thumbs,NOTIFICATIONS,CA,,,You Are So Not Invited to My Bat Mitzvah,GMAIL.COM,,,--,0
Ana,2023-09-08 20:17:22,Multichannel Launch,PUSH,CA,en-CA,en,Dear Child,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-09-08 20:17:20,Multichannel Launch,NOTIFICATIONS,CA,,,Dear Child,GMAIL.COM,,,--,0
Ana,2023-09-03 00:55:03,Multichannel Coming Soon,PUSH,CA,en-CA,en,Virgin River,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-09-03 00:50:01,Multichannel Coming Soon,NOTIFICATIONS,CA,,,Virgin River,GMAIL.COM,,,--,0
Ana,2023-09-01 20:15:42,Multichannel Launch,PUSH,CA,en-CA,en,ONE PIECE,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-09-01 20:15:11,Multichannel Launch,NOTIFICATIONS,CA,,,ONE PIECE,GMAIL.COM,,,--,0
Ana,2023-08-30 01:42:14,Multichannel Launch,PUSH,CA,en-CA,en,Who is Erin Carter?,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-08-30 01:42:12,Multichannel Launch,NOTIFICATIONS,CA,,,Who is Erin Carter?,GMAIL.COM,,,--,0
Ana,2023-08-25 23:52:16,Multichannel Coming Soon,PUSH,CA,en-CA,en,Young Sheldon,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-08-25 23:52:13,Multichannel Coming Soon,NOTIFICATIONS,CA,,,Young Sheldon,GMAIL.COM,,,--,0
Ana,2023-08-22 01:05:57,Multichannel Launch,PUSH,CA,en-CA,en,DEPP V HEARD,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-08-22 01:00:33,Multichannel Launch,NOTIFICATIONS,CA,,,DEPP V HEARD,GMAIL.COM,,,--,0
Ana,2023-08-18 19:19:29,Multichannel Coming Soon,PUSH,CA,en-CA,en,Ragnarok,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-08-18 19:19:26,Multichannel Coming Soon,NOTIFICATIONS,CA,,,Ragnarok,GMAIL.COM,,,--,0
Ana,2023-08-17 23:04:42,Multichannel Prepromote,PUSH,CA,en-CA,en,To Catch a Killer,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-08-17 22:59:38,Multichannel Prepromote,NOTIFICATIONS,CA,,,To Catch a Killer,GMAIL.COM,,,--,0
Ana,2023-08-13 22:20:01,Multichannel Prepromote,PUSH,CA,en-CA,en,Untold: Hall of Shame,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-08-13 22:20:00,Multichannel Prepromote,NOTIFICATIONS,CA,,,Untold: Hall of Shame,GMAIL.COM,,,--,0
Ana,2023-08-12 22:24:45,Multichannel Prepromote,NOTIFICATIONS,CA,,,Yuddham Sharanam,GMAIL.COM,,,--,0
Ana,2023-08-09 21:08:10,Multichannel Coming Soon,PUSH,CA,en-CA,en,The Upshaws,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-08-09 21:08:09,Multichannel Coming Soon,NOTIFICATIONS,CA,,,The Upshaws,GMAIL.COM,,,--,0
Ana,2023-08-06 21:51:30,Multichannel Continue Watching,PUSH,CA,en-CA,en,La Reina del Sur,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-08-06 21:51:29,Multichannel Continue Watching,NOTIFICATIONS,CA,,,La Reina del Sur,GMAIL.COM,,,--,0
Ana,2023-08-01 22:42:03,Multichannel Top 10,PUSH,CA,en-CA,en,The Witcher,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-08-01 22:42:01,Multichannel Top 10,NOTIFICATIONS,CA,,,The Witcher,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-07-30 23:19:12,Multichannel Continue Watching,NOTIFICATIONS,CA,,,La Reina del Sur,GMAIL.COM,,,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,0
Ana,2023-07-25 22:57:41,Multichannel Prepromote,PUSH,CA,en-CA,en,The Witcher,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-07-25 22:57:39,Multichannel Prepromote,NOTIFICATIONS,CA,,,The Witcher,GMAIL.COM,,,--,0
Ana,2023-07-23 22:57:18,Multichannel Continue Watching,PUSH,CA,en-CA,en,La Reina del Sur,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-07-23 22:57:14,Multichannel Continue Watching,NOTIFICATIONS,CA,,,La Reina del Sur,GMAIL.COM,,2023-07-30 02:43:58,samsung_SM-S901W,1
Ana,2023-07-15 22:19:31,Multichannel Continue Watching,PUSH,CA,en-CA,en,The Queen and the Conqueror,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-07-15 22:19:29,Multichannel Continue Watching,NOTIFICATIONS,CA,,,The Queen and the Conqueror,GMAIL.COM,,,--,0
Ana,2023-07-11 20:25:10,PUSH_NEW_ARRIVALS,PUSH,CA,en,en,The Out-Laws,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-07-11 09:34:21,Inapp New Arrivals,NOTIFICATIONS,CA,en-CA,,The Out-Laws,GMAIL.COM,,,--,0
Ana,2023-07-08 19:34:20,PUSH_NEW_ARRIVALS,PUSH,CA,en,en,Fatal Seduction,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-07-08 09:03:16,Inapp New Arrivals,NOTIFICATIONS,CA,en-CA,,Fatal Seduction,GMAIL.COM,,,--,0
Ana,2023-07-07 19:38:28,PUSH_NEW_ARRIVALS,PUSH,CA,en,en,Dungeons & Dragons: Honor Among Thieves,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-07-07 10:18:06,Inapp New Arrivals,NOTIFICATIONS,CA,en-CA,,Dungeons & Dragons: Honor Among Thieves,GMAIL.COM,,,--,0
Ana,2023-06-28 00:15:21,Multichannel What To Watch,PUSH,CA,en-CA,en,Extraction 2,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-06-28 00:15:20,Multichannel What To Watch,NOTIFICATIONS,CA,,,Extraction 2,GMAIL.COM,,,--,0
Ana,2023-06-16 20:27:31,PUSH_NEW_ARRIVALS,PUSH,CA,en,en,Extraction 2,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-06-15 01:51:42,Multichannel Prepromote,PUSH,CA,en-CA,en,Extraction 2,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-06-15 01:51:39,Multichannel Prepromote,NOTIFICATIONS,CA,,,Extraction 2,GMAIL.COM,,,--,0
Ana,2023-06-11 20:43:27,Multichannel Continue Watching,PUSH,CA,en-CA,en,The Queen and the Conqueror,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-06-11 20:43:24,Multichannel Continue Watching,NOTIFICATIONS,CA,,,The Queen and the Conqueror,GMAIL.COM,,,--,0
Ana,2023-06-07 19:35:07,PUSH_NEW_ARRIVALS,PUSH,CA,en,en,Arnold,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-06-07 12:44:24,Inapp New Arrivals,NOTIFICATIONS,CA,en-CA,,Arnold,GMAIL.COM,,,--,0
Ana,2023-06-05 22:09:46,Multichannel Prepromote,PUSH,CA,en-CA,en,Arnold,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-06-05 20:09:31,Multichannel Prepromote,NOTIFICATIONS,CA,,,Arnold,GMAIL.COM,,,--,0
Ana,2023-06-03 23:36:32,Multichannel Continue Watching,NOTIFICATIONS,CA,,,The Queen and the Conqueror,GMAIL.COM,,,--,0
Ana,2023-05-31 20:47:26,PUSH_NEW_ARRIVALS,PUSH,CA,en,en,Fake Profile,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-05-31 12:23:57,Inapp New Arrivals,NOTIFICATIONS,CA,en-CA,,Fake Profile,GMAIL.COM,,,--,0
Ana,2023-05-30 01:54:40,Multichannel Prepromote,PUSH,CA,en-CA,en,Fake Profile,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-05-30 01:54:36,Multichannel Prepromote,NOTIFICATIONS,CA,,,Fake Profile,GMAIL.COM,,,--,0
Ana,2023-05-29 00:37:18,Multichannel Prepromote,PUSH,CA,en-CA,en,Siren: Survive the Island,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-05-29 00:37:16,Multichannel Prepromote,NOTIFICATIONS,CA,,,Siren: Survive the Island,GMAIL.COM,,,--,0
Ana,2023-05-26 20:59:26,Multichannel Continue Watching,PUSH,CA,en-CA,en,The Queen and the Conqueror,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-05-26 20:59:22,Multichannel Continue Watching,NOTIFICATIONS,CA,,,The Queen and the Conqueror,GMAIL.COM,,,--,0
Ana,2023-05-25 20:53:21,PUSH_NEW_ARRIVALS,PUSH,CA,en,en,FUBAR,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-05-25 16:36:56,Inapp New Arrivals,NOTIFICATIONS,CA,en-CA,,FUBAR,GMAIL.COM,,,--,0
Ana,2023-05-24 19:33:06,Multichannel Prepromote,PUSH,CA,en-CA,en,Tin & Tina,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-05-24 19:33:04,Multichannel Prepromote,NOTIFICATIONS,CA,,,Tin & Tina,GMAIL.COM,,,--,0
Ana,2023-05-24 00:42:46,Multichannel Prepromote,PUSH,CA,en-CA,en,FUBAR,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-05-24 00:42:32,Multichannel Prepromote,NOTIFICATIONS,CA,,,FUBAR,GMAIL.COM,,,--,0
Ana,2023-05-23 00:39:43,Multichannel Prepromote,PUSH,CA,en-CA,en,Mother's Day,GMAIL.COM,,,samsung_SM-S901W,0
Ana,2023-05-23 00:39:41,Multichannel Prepromote,NOTIFICATIONS,CA,,,Mother's Day,GMAIL.COM,,,--,0
Test,2025-03-30 23:48:25,Multichannel Launch,NOTIFICATIONS,CA,,,The Life List,GMAIL.COM,,,--,0
Test,2025-03-13 00:11:18,Launch Live Inapp,NOTIFICATIONS,CA,,,Everybody’s Live with John Mulaney,GMAIL.COM,,,--,0
Test,2025-03-10 22:22:18,Launch Live Inapp,NOTIFICATIONS,CA,,,Raw,GMAIL.COM,,,--,0
Test,2025-02-28 21:35:29,Multichannel Launch,NOTIFICATIONS,CA,,,Puss in Boots: The Last Wish,GMAIL.COM,,,--,0
Test,2025-02-28 01:58:03,Multichannel Launch,NOTIFICATIONS,CA,,,Running Point,GMAIL.COM,,,--,0
Test,2025-02-26 21:10:13,Multichannel Launch,NOTIFICATIONS,CA,,,The 31st Annual Screen Actors Guild Awards,GMAIL.COM,,,--,0
Test,2025-02-26 02:59:22,Multichannel Launch,NOTIFICATIONS,CA,,,Plane,GMAIL.COM,,,--,0
Test,2025-02-07 02:58:26,Multichannel Watch It Again,NOTIFICATIONS,CA,,,Kingsman: The Golden Circle,GMAIL.COM,,,--,0
Test,2025-02-01 22:34:33,Multichannel Games Single New Arrival,NOTIFICATIONS,CA,,,,GMAIL.COM,,,--,0
Test,2025-01-26 00:27:18,Multichannel Coming Soon,NOTIFICATIONS,CA,,,Yellowstone,GMAIL.COM,,,--,0
Test,2025-01-24 20:03:22,Multichannel Launch,NOTIFICATIONS,CA,,,The Trauma Code: Heroes on Call,GMAIL.COM,,,--,0
Test,2025-01-23 23:00:17,Multichannel Launch,NOTIFICATIONS,CA,,,Soju Rhapsody,GMAIL.COM,,,--,0
Test,2025-01-20 02:16:22,Multichannel Watch It Again,NOTIFICATIONS,CA,,,Princess Mononoke,GMAIL.COM,,,--,0
Test,2025-01-19 01:34:34,Multichannel Launch,NOTIFICATIONS,CA,,,Back in Action,GMAIL.COM,,,--,0
Test,2024-12-29 23:45:12,Multichannel Prepromote,NOTIFICATIONS,CA,,,Woman of the Hour,GMAIL.COM,,,--,0
Test,2024-12-16 23:32:36,Multichannel Top 10,NOTIFICATIONS,CA,,,No Good Deed,GMAIL.COM,,,--,0
Test,2024-11-16 21:34:19,Multichannel Games What To Play,NOTIFICATIONS,CA,,,,GMAIL.COM,,,--,0
Test,2024-11-16 02:23:26,Multichannel Launch,NOTIFICATIONS,CA,,,Cobra Kai,GMAIL.COM,,,--,0
Test,2024-10-08 19:44:20,Multichannel Games What To Play,NOTIFICATIONS,CA,,,,GMAIL.COM,,,--,0
Test,2024-10-07 00:18:33,Multichannel Content Leaving The Service,NOTIFICATIONS,CA,,,Angry Birds,GMAIL.COM,,,--,0
Test,2024-09-26 19:26:11,Multichannel Coming Soon,NOTIFICATIONS,CA,,,Harta Tahta Raisa,GMAIL.COM,,,--,0
Test,2024-08-20 23:55:16,Multichannel Prepromote,NOTIFICATIONS,CA,,,Hit Man,GMAIL.COM,,,--,0
Test,2024-08-20 01:07:25,Multichannel Launch,NOTIFICATIONS,CA,,,The Union,GMAIL.COM,,,--,0
Test,2024-08-19 01:24:21,Multichannel Launch,NOTIFICATIONS,CA,,,American Murder: Laci Peterson,GMAIL.COM,,,--,0
Test,2024-08-14 23:34:31,Multichannel Prepromote,NOTIFICATIONS,CA,,,The Union,GMAIL.COM,,,--,0
Test,2024-08-13 23:09:26,Multichannel Prepromote,NOTIFICATIONS,CA,,,Backyard Wilderness,GMAIL.COM,,,--,0
Test,2024-08-12 22:14:27,Multichannel Launch,NOTIFICATIONS,CA,,,Inside the Mind of a Dog,GMAIL.COM,,,--,0
Test,2024-08-08 21:53:23,Multichannel Prepromote,NOTIFICATIONS,CA,,,Romance in the House,GMAIL.COM,,,--,0
Test,2024-08-07 01:47:21,Multichannel Prepromote,NOTIFICATIONS,CA,,,Fuchsia Libre,GMAIL.COM,,,--,0
Test,2024-08-05 21:22:24,Multichannel Launch,NOTIFICATIONS,CA,,,Joe Rogan: Burn the Boats,GMAIL.COM,,,--,0
Test,2024-08-02 21:58:17,Multichannel Launch,NOTIFICATIONS,CA,,,Saving Bikini Bottom: The Sandy Cheeks Movie,GMAIL.COM,,,--,0
Test,2024-08-02 01:36:24,Multichannel Launch,NOTIFICATIONS,CA,,,A Good Girl's Guide to Murder,GMAIL.COM,,,--,0
Test,2024-07-30 20:28:32,Multichannel Launch,NOTIFICATIONS,CA,,,The King's Daughter,GMAIL.COM,,,--,0
Test,2024-07-27 21:26:41,Multichannel Launch,NOTIFICATIONS,CA,,,Dirty Pop: The Boy Band Scam,GMAIL.COM,,,--,0
Test,2024-07-26 23:24:22,Multichannel Launch,NOTIFICATIONS,CA,,,Mummies,GMAIL.COM,,,--,0
Test,2024-07-25 23:46:28,Multichannel Launch,NOTIFICATIONS,CA,,,Transformers: Rise of the Beasts,GMAIL.COM,,,--,0
Test,2024-07-24 20:34:25,Multichannel Games New Arrivals,NOTIFICATIONS,CA,,,,GMAIL.COM,,,--,0
Test,2024-07-14 00:20:29,Multichannel Watch It Again,NOTIFICATIONS,CA,,,Princess Mononoke,GMAIL.COM,,,--,0
Test,2024-07-02 20:21:14,Multichannel Games Single New Arrival,NOTIFICATIONS,CA,,,,GMAIL.COM,,,--,0
Test,2024-05-21 20:53:29,Multichannel Games What To Play,NOTIFICATIONS,CA,,,,GMAIL.COM,,,--,0
Test,2024-05-05 00:50:23,Launch Live Inapp,NOTIFICATIONS,CA,,,Katt Williams: Woke Foke,GMAIL.COM,,,--,0
Test,2024-05-02 23:48:43,Multichannel Launch,NOTIFICATIONS,CA,,,Jujutsu Kaisen,GMAIL.COM,,,--,0
Test,2024-04-12 19:00:20,Multichannel Watch It Again,NOTIFICATIONS,CA,,,Parasite,GMAIL.COM,,,--,0
Test,2024-03-19 01:37:33,Multichannel Launch,NOTIFICATIONS,CA,,,Ford v. Ferrari,GMAIL.COM,,,--,0
Test,2024-03-11 23:34:27,Multichannel What To Watch,NOTIFICATIONS,CA,,,The Devil Wears Prada,GMAIL.COM,,,--,0
Test,2024-02-28 22:44:01,Multichannel Watch It Again,NOTIFICATIONS,CA,,,Parasite,GMAIL.COM,,,--,0
Test,2024-02-28 21:23:23,Multichannel Prepromote,NOTIFICATIONS,CA,,,Spaceman,GMAIL.COM,,,--,0
Test,2024-02-24 20:28:18,Multichannel Top 10,NOTIFICATIONS,CA,,,The Abyss,GMAIL.COM,,,--,0
Test,2024-02-02 02:57:04,Multichannel Prepromote,NOTIFICATIONS,CA,,,Black,GMAIL.COM,,,--,0
Test,2024-01-19 02:15:29,Multichannel Watch It Again,NOTIFICATIONS,CA,,,Parasite,GMAIL.COM,,,--,0
Test,2023-12-16 20:43:13,Multichannel Coming Soon,NOTIFICATIONS,CA,,,Sing 2,GMAIL.COM,,,--,0
Test,2023-12-08 00:44:23,Multichannel Coming Soon,NOTIFICATIONS,CA,,,World War II: From the Frontlines,GMAIL.COM,,,--,0
Test,2023-12-06 22:29:03,Multichannel Launch,NOTIFICATIONS,CA,,,Obliterated,GMAIL.COM,,,--,0
Test,2023-12-05 20:44:04,Multichannel Launch,NOTIFICATIONS,CA,,,Elvis,GMAIL.COM,,,--,0
Test,2023-12-04 22:50:25,Multichannel Launch,NOTIFICATIONS,CA,,,Family Switch,GMAIL.COM,,,--,0
Test,2023-12-04 00:21:33,Multichannel Prepromote,NOTIFICATIONS,CA,,,Top Chef,GMAIL.COM,,,--,0
Test,2023-11-23 22:25:17,Multichannel Watch It Again,NOTIFICATIONS,CA,,,Parasite,GMAIL.COM,,,--,0
Test,2023-10-26 20:35:23,Multichannel Prepromote,NOTIFICATIONS,CA,,,Castaway Diva,GMAIL.COM,,,--,0
Test,2023-10-24 21:09:06,Multichannel Watch It Again,NOTIFICATIONS,CA,,,Princess Mononoke,GMAIL.COM,,,--,0
Test,2023-10-20 20:01:44,Multichannel Prepromote,NOTIFICATIONS,CA,,,Venom: Let There Be Carnage,GMAIL.COM,,,--,0
Test,2023-09-09 01:38:21,Multichannel Prepromote,NOTIFICATIONS,CA,,,A Nation of Kimchi,GMAIL.COM,,,--,0
Test,2023-09-03 19:56:26,Multichannel Coming Soon,NOTIFICATIONS,CA,,,Predators,GMAIL.COM,,,--,0
Test,2023-09-03 01:36:25,Multichannel Launch,NOTIFICATIONS,CA,,,ONE PIECE,GMAIL.COM,,,--,0
Test,2023-08-24 20:25:01,Multichannel Launch,NOTIFICATIONS,CA,,,Mask Girl,GMAIL.COM,,,--,0
Test,2023-06-08 23:48:23,Multichannel Prepromote,NOTIFICATIONS,CA,,,Dune,GMAIL.COM,,,--,0
Test,2023-06-07 20:56:08,Multichannel Prepromote,NOTIFICATIONS,CA,,,Bloodhounds,GMAIL.COM,,,--,0
